3,See,50.66708,17.92293,"A bus stop at Wolność Square","&quot;An architectonic gem! Few know that a horse fountain stood nearby in the 19th century, being a drinking trough for animals&quot;, Bartek. &quot;By night, it looks like a spaceship from which a taxi will take you back home after a party&quot;, Grzesiek.","SR NP" 
12,See,50.66856,17.92372,"Tenement House","&quot;An open-air ethnographic museum of bourgeois Opole run by the Opole Open-Air Museum of Rural Architecture - five flats, each furnished in a different style from the years 1890s to 1960s. Contact with &quot;live&quot; history for the entire family&quot;, Marcin and Sylwia.","SR NP" 
26,Visit,50.67420,17.93153,"Meduza Cinema","&quot;The place created by people with passion for people with passion. World-class movies can be seen dirt-cheap&quot;, Tobi. &quot;A lot of events related to the cinema and more. And movie mornings are fun both for adults, and children!&quot;, Julita. tel. 725 066 504","SR NP" 
41,Taste,50.665464,17.924735,"Delicatessen","&quot;An innovative culinary complex…without complexes. One place - six restaurants open from dawn to dusk where everybody will find some delicacy for themselves&quot;, Iza. Open: Monday-Sunday 6:00 AM – to dusk,","SR NP" 
49,Taste,50.67195,17.92762,"Quchnia","&quot;Come in hungry - leave happy. During the interval between classes, during a hard-pressed day, it is as an oasis in the desert - brings back to life. Tasty, inexpensively and eating to one&apos;s fill.&quot;, Sławek. Open: Monday-Saturday 8:00 AM – 08:00 PM Sunday 11:00 AM – 08:00 PM, tel. 77 441 30 00","SR NP" 
87,Signed AMO 2017,50.667446,17.923948,"Wędliny Shop","&quot;Called Kafelek, gives fare and beverages during night journeys. Behind the counter, a colourful personality who is remembered longer time than the party.&quot;, Łukasz. tel. 77 454 44 21  ","SR NP" 
86,Signed AMO 2017,50.664676,17.924350,"Rowerownia","&quot;A social bike workshop. Thanks to collected tools and accessories it is possible to tinker with a two-wheeled vehicle and hang out with the Opole environment of cyclists&quot;, Piotr. Open: Monday and Thursday 06:30 PM – 08:30 PM, tel. 669 657 275","SR NP" 
85,Signed AMO 2017,50.665480,17.931374,"Rodzynek","&quot;Mania for products containing nuts and dried fruit, I&apos;m sneaking already when buying. In a small interior, a rich diversity of products for health + a chat with the owner gratis. The only such a…boy!&quot;, Ewa. Open: Monday-Friday 9:00 AM – 05:00 PM, Saturday 9:00 AM – 02:00 PM, tel. 880 649 772","SR NP" 
84,Signed AMO 2017,50.668287,17.923138,"Ramiarnia","&quot;Framing art is not an easy feat. In a unique manner, professional craft with a gallery of pictures and an artistic atelier is combined here&quot;, Monika. Open: Monday-Friday 10:00 AM – 06:00 PM, Saturday 10:00 AM – 02:00 PM, tel. 731 131 213","SR NP" 
83,Signed AMO 2017,50.667296,17.926953,"Ale Włosy Hairdressing Salon","&quot;By hairdressing they make their own and others&apos; dreams come true. They share their skills with those who need this, and their actions deserve admiration. Without ifs, ands or buts!”, Karo. Open: Monday-Friday 10:00 AM – 06:00 PM, Saturday 10:00 AM – 02:00 PM, tel. 77 454 75 20","SR NP" 
